Date,iso3,Continent,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-27,ISL,EU,Iceland,64.963942,-19.021169,1805,0,0,1805,0,0,False,True
2020-05-27,IND,AS,India,21.125681,82.794998,151767,4337,0,147430,0,0,False,False
2020-05-27,IDN,AS,Indonesia,-2.518722,118.015568,23165,1418,0,21747,0,0,False,False
2020-05-27,IRN,AS,Iran,32.420653,53.682375,139511,7508,0,132003,0,0,False,False
2020-05-27,IRQ,AS,Iraq,33.223737,43.685901,4848,169,0,4679,0,0,False,False
2020-05-27,IRL,EU,Ireland,53.41975,-8.240472,24735,1615,0,23120,0,0,True,True
2020-05-27,IMN,EU,Isle of Man,54.23782,-4.555111,336,24,0,312,0,0,False,False
2020-05-27,ISR,AS,Israel,31.418388,35.073541,16757,281,0,16476,0,0,False,False
2020-05-27,ITA,EU,Italy,41.873987,12.564167,231139,33072,147101,50966,8234,505,True,True
2020-05-27,JAM,NA,Jamaica,18.115265,-77.273479,564,9,0,555,0,0,False,False
2020-05-27,JPN,AS,Japan,34.886306,134.379711,16651,858,0,15793,0,0,False,False
2020-05-27,JEY,EU,Jersey,49.217445,-2.141055,307,29,0,278,0,0,False,False
2020-05-27,JOR,AS,Jordan,31.276778,37.130583,718,9,0,709,0,0,False,False
2020-05-27,KAZ,AS,Kazakhstan,48.193764,66.902264,9304,37,0,9267,0,0,False,False
2020-05-27,KEN,AF,Kenya,0.170945,37.903969,1348,52,0,1296,0,0,False,False
2020-05-27,XKX,EU,Kosovo,41.85637,21.803351,1038,30,0,1008,0,0,False,False
2020-05-27,KWT,AS,Kuwait,29.310278,47.493515,22575,172,0,22403,0,0,False,False
2020-05-27,KGZ,AS,Kyrgyzstan,41.205528,74.779888,1520,16,0,1504,0,0,False,False
2020-05-27,LAO,AS,Laos,18.205208,103.895043,19,0,0,19,0,0,False,False
2020-05-27,LVA,EU,Latvia,56.875584,24.607722,1053,22,0,1031,0,0,True,True
2020-05-27,LBN,AS,Lebanon,33.872639,35.876736,1140,26,0,1114,0,0,False,False
2020-05-27,LSO,AF,Lesotho,,,2,0,0,2,0,0,False,False
2020-05-27,LBR,AF,Liberia,6.452424,-9.428598,266,26,0,240,0,0,False,False
2020-05-27,LBY,AF,Libya,26.338522,17.268816,77,3,0,74,0,0,False,False
2020-05-27,LIE,EU,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-27,LTU,EU,Lithuania,55.174112,23.906736,1639,65,0,1574,0,0,True,True
2020-05-27,LUX,EU,Luxembourg,49.815764,6.131514,3995,110,,3885,,,True,True
2020-05-27,MDG,AF,Madagascar,-18.777193,46.854328,586,2,0,584,0,0,False,False
2020-05-27,MWI,AF,Malawi,-13.24627,34.295385,101,4,0,97,0,0,False,False
2020-05-27,MYS,AS,Malaysia,4.109319,109.455475,7604,115,0,7489,0,0,False,False
2020-05-27,MDV,AS,Maldives,3.202833,73.165249,1438,5,0,1433,0,0,False,False
2020-05-27,MLI,AF,Mali,17.579757,-3.998823,1077,70,0,1007,0,0,False,False
2020-05-27,MLT,EU,Malta,35.946151,14.384612,612,7,491,114,0,0,True,True
2020-05-27,MRT,AF,Mauritania,21.00681,-10.947098,262,9,0,253,0,0,False,False
2020-05-27,MUS,AF,Mauritius,-15.422486,60.006449,334,10,0,324,0,0,False,False
2020-05-27,MEX,NA,Mexico,23.624813,-102.578671,74560,8134,0,66426,0,0,False,False
2020-05-27,MDA,EU,Moldova,46.979527,28.377195,7305,267,0,7038,0,0,False,False
2020-05-27,MCO,EU,Monaco,43.738348,7.424451,98,5,0,93,0,0,False,False
2020-05-27,MNG,AS,Mongolia,46.860945,103.836986,148,0,0,148,0,0,False,False
2020-05-27,MNE,EU,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-27,MSR,NA,Montserrat,16.749415,-62.192741,11,1,0,10,0,0,False,False
2020-05-27,MAR,AF,Morocco,31.792306,-7.080168,7577,202,0,7375,0,0,False,False
2020-05-27,MOZ,AF,Mozambique,-18.670284,35.530157,213,1,0,212,0,0,False,False
2020-05-27,NAM,AF,Namibia,-22.965662,18.486165,21,0,0,21,0,0,False,False
2020-05-27,NPL,AS,Nepal,28.395056,84.127803,772,4,0,768,0,0,False,False
2020-05-27,NLD,EU,Netherlands,52.133057,5.29525,45768,5871,0,39897,11697,0,True,True
2020-05-27,NCL,OC,New Caledonia,-21.123889,165.846901,18,0,0,18,0,0,False,False
2020-05-27,NZL,OC,New Zealand,-40.9006,174.886,1154,21,0,1133,0,0,False,False
2020-05-27,NIC,NA,Nicaragua,12.866726,-85.214298,759,35,0,724,0,0,False,False
2020-05-27,NER,AF,Niger,17.611,8.080946,952,63,0,889,0,0,False,False
2020-05-27,NGA,AF,Nigeria,9.084575,8.674252,8344,249,0,8095,0,0,False,False
2020-05-27,MKD,EU,North Macedonia,41.611,21.751417,2015,116,0,1899,0,0,False,True
2020-05-27,MNP,OC,Northern Mariana Islands,17.331835,145.47577,22,2,0,20,0,0,False,False
2020-05-27,NOR,EU,Norway,64.583013,17.86411,8382,235,0,8147,876,219,False,True
2020-05-27,OMN,AS,Oman,21.516861,55.859291,8118,37,0,8081,0,0,False,False
2020-05-27,PAK,AS,Pakistan,30.441861,69.359766,59151,1225,0,57926,0,0,False,False
2020-05-27,PSE,AS,Palestine,31.881464,34.894978,605,5,0,600,0,0,False,False
2020-05-27,PAN,NA,Panama,8.41771,-80.112778,11447,313,0,11134,0,0,False,False
2020-05-27,PNG,OC,Papua New Guinea,-6.48825,148.403152,8,0,0,8,0,0,False,False
2020-05-27,PRY,SA,Paraguay,-23.45139,-58.453215,877,11,0,866,0,0,False,False
2020-05-27,PER,SA,Peru,-9.181352,-75.002365,129751,3788,0,125963,0,0,False,False
2020-05-27,PHL,AS,Philippines,12.881958,121.766541,14669,886,0,13783,0,0,False,False
2020-05-27,POL,EU,Poland,51.92275,19.136875,22473,1028,0,21445,0,0,True,True
2020-05-27,PRT,EU,Portugal,39.553444,-7.839319,31292,1356,18349,11587,510,66,True,True
2020-05-27,PRI,NA,Puerto Rico,18.223285,-66.592731,3324,129,0,3195,0,0,False,False
2020-05-27,QAT,AS,Qatar,25.318833,51.19693,47207,28,0,47179,0,0,False,False
2020-05-27,ROU,EU,Romania,45.947125,24.980514,18594,1223,12162,5209,0,0,True,True
2020-05-27,RUS,EU,Russian Fed.,61.523111,-74.9,370680,3968,142208,224504,0,0,False,False
2020-05-27,RWA,AF,Rwanda,-1.94708,29.876376,339,0,0,339,0,0,False,False
2020-05-27,KNA,NA,Saint Kitts and Nevis,17.257731,-62.706413,15,0,0,15,0,0,False,False
2020-05-27,LCA,NA,Saint Lucia,13.904011,-60.974176,18,0,0,18,0,0,False,False
2020-05-27,VCT,NA,Saint Vincent and the Grenadines,12.980909,-61.287392,18,0,0,18,0,0,False,False
2020-05-27,SMR,EU,San Marino,43.942973,12.460035,666,42,0,624,0,0,False,False
2020-05-27,STP,AF,Sao Tome and Principe,0.863044,6.968272,441,12,0,429,0,0,False,False
2020-05-27,SAU,AS,Saudi Arabia,23.886291,45.081139,76726,411,0,76315,0,0,False,False
2020-05-27,SEN,AF,Senegal,14.499454,-14.445562,3161,37,0,3124,0,0,False,False
2020-05-27,SRB,EU,Serbia,44.206802,20.911009,11227,239,0,10988,0,0,False,True
2020-05-27,SYC,AF,Seychelles,-7.018792,51.242138,11,0,0,11,0,0,False,False
2020-05-27,SLE,AF,Sierra Leone,8.464806,-11.795934,754,44,0,710,0,0,False,False
2020-05-27,SGP,AS,Singapore,1.364917,103.822872,32343,23,0,32320,0,0,False,False
2020-05-27,SVK,EU,Slovakia,48.665639,19.709097,1515,28,1327,160,59,1,True,True
2020-05-27,SVN,EU,Slovenia,46.145528,14.974541,1473,108,292,1073,7,2,True,True
2020-05-27,SOM,AF,Somalia,5.152149,46.199616,1711,67,0,1644,0,0,False,False
2020-05-27,ZAF,AF,South Africa,-28.48322,24.676997,24264,524,0,23740,0,0,False,False
2020-05-27,KOR,AS,South Korea,35.901696,127.735889,11265,269,0,10996,0,0,False,False
2020-05-27,SSD,AF,South Sudan,7.856272,30.040413,806,8,0,798,0,0,False,False
2020-05-27,ESP,EU,Spain,39.896027,-2.487694,236769,27118,0,209651,123657,11374,True,True
2020-05-27,LKA,AS,Sri Lanka,7.874097,80.767098,1319,10,0,1309,0,0,False,False
2020-05-27,SDN,AF,Sudan,15.45847,30.217636,3976,170,0,3806,0,0,False,False
2020-05-27,SUR,SA,Suriname,3.917845,-56.032028,11,1,0,10,0,0,False,False
2020-05-27,SWE,EU,Sweden,62.199806,17.637493,36869,4220,0,32649,0,2002,True,True
2020-05-27,CHE,EU,Switzerland,46.815514,8.224472,30818,1949,5773,23096,212,37,False,False
2020-05-27,TWN,AS,Taiwan,21.901806,121.471,441,7,0,434,0,0,False,False
2020-05-27,TJK,AS,Tajikistan,,,3100,46,0,3054,0,0,False,False
2020-05-27,THA,AS,Thailand,13.036597,101.492515,3045,57,0,2988,0,0,False,False
2020-05-27,TGO,AF,Togo,8.621697,0.829685,391,13,0,378,0,0,False,False
2020-05-27,TTO,NA,Trinidad and Tobago,10.687223,-61.220852,116,8,0,108,0,0,False,False
2020-05-27,TUN,AF,Tunisia,33.892166,9.561556,1051,48,0,1003,0,0,False,False
2020-05-27,TUR,AS,Turkey,38.961516,35.25175,158762,4397,0,154365,0,0,False,True
2020-05-27,TCA,NA,Turks and Caicos islands,21.692252,-71.803756,12,1,0,11,0,0,False,False
2020-05-27,UGA,AF,Uganda,1.365188,32.304651,341,0,0,341,0,0,False,False
2020-05-27,UKR,EU,Ukraine,48.379888,31.168139,21584,644,,20940,,,False,False
2020-05-27,ARE,AS,United Arab Emirates,24.358745,53.982494,31086,253,0,30833,0,0,False,False
2020-05-27,GBR,EU,United Kingdom,54.633221,-3.432277,267240,37460,0,229780,0,0,False,True
2020-05-27,USA,NA,United States of America,36.966428,-95.844032,1681212,98916,0,1582296,0,0,False,False
2020-05-27,VIR,NA,United States Virgin Islands,18.036736,-64.801704,69,6,0,63,0,0,False,False
2020-05-27,URY,SA,Uruguay,-32.53152,-55.758328,789,22,0,767,0,0,False,False
2020-05-27,UZB,AS,Uzbekistan,41.379722,64.564459,3333,14,0,3319,0,0,False,False
2020-05-27,VEN,SA,Venezuela,6.414107,-66.578926,1211,11,0,1200,0,0,False,False
2020-05-27,VNM,AS,Vietnam,15.974222,105.806431,327,0,0,327,0,0,False,False
2020-05-27,ESH,AF,Western Sahara,,,6,0,0,6,0,0,False,False
2020-05-27,YEM,AS,Yemen,,,249,49,0,200,0,0,False,False
2020-05-27,ZMB,AF,Zambia,-13.151917,27.852537,920,7,0,913,0,0,False,False
2020-05-27,ZWE,AF,Zimbabwe,-19.013286,29.146666,56,4,0,52,0,0,False,False
2020-05-28,AFG,AS,Afghanistan,33.930445,67.678945,12456,227,0,12229,0,0,False,False
2020-05-28,ALB,EU,Albania,41.156986,20.181222,1076,33,823,220,21,3,False,False
2020-05-28,DZA,AF,Algeria,28.026875,1.65284,8857,623,0,8234,0,0,False,False
2020-05-28,AND,EU,Andorra,42.542268,1.596865,763,51,0,712,0,0,False,False
2020-05-28,AGO,AF,Angola,-11.209451,17.880669,71,4,0,67,0,0,False,False
2020-05-28,AIA,NA,Anguilla,18.22512,-63.07213,3,0,0,3,0,0,False,False
2020-05-28,ATG,NA,Antigua and Barbuda,17.363183,-61.789423,25,3,0,22,0,0,False,False
2020-05-28,ARG,SA,Argentina,-38.421295,-63.587403,13920,500,0,13420,0,0,False,False
2020-05-28,ABW,NA,Aruba,12.517713,-69.965112,101,3,0,98,0,0,False,False
2020-05-28,AUS,OC,Australia,-26.853388,133.275155,7139,103,0,7036,0,0,False,False
2020-05-28,AUT,EU,Austria,47.697542,13.349319,16598,638,15286,674,187,35,True,True
2020-05-28,AZE,AS,Azerbaijan,40.147396,47.572098,4568,54,0,4514,0,0,False,False
2020-05-28,BHS,NA,Bahamas,24.885993,-76.709892,100,11,0,89,0,0,False,False
2020-05-28,BHR,AS,Bahrain,26.039722,50.559306,9633,15,0,9618,0,0,False,False
2020-05-28,BGD,AS,Bangladesh,23.68764,90.351002,38292,544,0,37748,0,0,False,False
2020-05-28,BRB,NA,Barbados,13.183551,-59.534649,92,7,0,85,0,0,False,False
2020-05-28,BLR,EU,Belarus,53.711111,27.973847,38956,214,0,38742,0,0,False,False
2020-05-28,BEL,EU,Belgium,50.499527,4.475402,58397,9446,,48951,939,187,True,True
2020-05-28,BLZ,NA,Belize,17.192929,-88.5009,18,2,0,16,0,0,False,False
2020-05-28,BEN,AF,Benin,9.322048,2.313138,210,3,0,207,0,0,False,False
2020-05-28,BMU,NA,Bermuda,32.320236,-64.774022,139,9,0,130,0,0,False,False
2020-05-28,BTN,AS,Bhutan,27.515709,90.442455,28,0,0,28,0,0,False,False
2020-05-28,BOL,SA,Bolivia,-16.28835,-63.549429,7768,280,0,7488,0,0,False,False
2020-05-28,BES,NA,"Bonaire, Saint Eustatius and Saba",12.160842,-68.304383,7,0,0,7,0,0,False,False
2020-05-28,BIH,EU,Bosnia and Herzegovina,43.892652,17.670584,2434,150,,2284,,,False,False
2020-05-28,BWA,AF,Botswana,-22.34403,24.680158,35,1,0,34,0,0,False,False
2020-05-28,BRA,SA,Brazil,-14.242914,-53.189267,411821,25598,0,386223,0,0,False,False
2020-05-28,VGB,NA,British Virgin Islands,18.573601,-64.492065,8,1,0,7,0,0,False,False
2020-05-28,BGR,EU,Bulgaria,42.729862,25.491667,2477,134,965,1378,0,0,True,True
2020-05-28,BFA,AF,Burkina Faso,12.24185,-1.55676,845,53,0,792,0,0,False,False
2020-05-28,BDI,AF,Burundi,-3.387918,29.920395,42,1,0,41,0,0,False,False
2020-05-28,KHM,AS,Cambodia,12.54775,104.98386,124,0,0,124,0,0,False,False
2020-05-28,CMR,AF,Cameroon,7.365302,12.34344,5436,177,0,5259,0,0,False,False
2020-05-28,CAN,NA,Canada,62.393303,-96.818145,87508,6765,0,80743,0,0,False,False
2020-05-28,CYM,NA,Cayman Islands,19.512365,-80.580024,140,1,0,139,0,0,False,False
2020-05-28,CAF,AF,Central African Republic,6.614041,20.941759,702,1,0,701,0,0,False,False
2020-05-28,TCD,AF,Chad,15.445718,18.738068,715,64,0,651,0,0,False,False
2020-05-28,CHL,SA,Chile,-36.711951,-73.601704,82289,841,0,81448,0,0,False,False
2020-05-28,CHN,AS,China,34.668138,104.165802,84106,4638,0,79468,0,0,False,False
2020-05-28,COL,SA,Colombia,4.577317,-74.298973,24104,803,0,23301,0,0,False,False
2020-05-28,COM,AF,Comoros,,,87,2,0,85,0,0,False,False
2020-05-28,CRI,NA,Costa Rica,9.624897,-84.253308,984,10,0,974,0,0,False,False
2020-05-28,HRV,EU,Croatia,44.48732,16.460306,2244,96,0,2148,0,0,True,True
2020-05-28,CUB,NA,Cuba,21.527062,-79.544601,1974,82,0,1892,0,0,False,False
2020-05-28,CUW,NA,Curaçao,12.209209,-68.945576,18,1,0,17,0,0,False,False
2020-05-28,CYP,EU,Cyprus,35.167406,33.435499,939,17,0,922,0,0,True,True
2020-05-28,CZE,EU,Czech Republic,49.800901,15.478153,9103,317,6377,2409,0,0,True,True
2020-05-28,DNK,EU,Denmark,56.155403,11.617223,11640,568,0,11072,0,0,True,True
2020-05-28,DJI,AF,Djibouti,11.808375,42.595222,2697,18,0,2679,0,0,False,False
2020-05-28,DMA,NA,Dominica,15.416749,-61.36413,16,0,0,16,0,0,False,False
2020-05-28,DOM,NA,Dominican Republic,18.736509,-70.161744,15723,474,0,15249,0,0,False,False
2020-05-28,ECU,SA,Ecuador,-1.779901,-78.131592,38103,3275,0,34828,0,0,False,False
2020-05-28,EGY,AF,Egypt,26.696361,30.246486,19666,816,0,18850,0,0,False,False
2020-05-28,SLV,NA,El Salvador,13.796873,-88.910412,2109,39,0,2070,0,0,False,False
2020-05-28,GNQ,AF,Equatorial Guinea,1.633925,10.341295,1043,12,0,1031,0,0,False,False
2020-05-28,ERI,AF,Eritrea,15.18132,39.786709,39,0,0,39,0,0,False,False
2020-05-28,EST,EU,Estonia,58.596209,25.023778,1851,66,0,1785,0,0,True,True
2020-05-28,ETH,AF,Ethiopia,9.148086,40.493059,731,6,0,725,0,0,False,False
2020-05-28,FLK,SA,Falkland Islands (Malvinas),-51.800581,-59.528839,13,0,0,13,0,0,False,False
2020-05-28,FJI,OC,Fiji,-16.578041,178.416339,18,0,0,18,0,0,False,False
2020-05-28,FIN,EU,Finland,64.952416,26.068944,6743,0,0,6743,0,0,True,True
2020-05-28,FRA,EU,France,46.232193,2.209667,149071,18326,67191,63554,15208,1429,True,True
2020-05-28,PYF,OC,French Polynesia,-17.778572,-143.903496,60,0,0,60,0,0,False,False
2020-05-28,GAB,AF,Gabon,-0.828097,11.598909,2319,14,0,2305,0,0,False,False
2020-05-28,GMB,AF,Gambia,13.445412,-15.311436,25,1,0,24,0,0,False,False
2020-05-28,GEO,AS,Georgia,42.319847,43.368055,735,12,0,723,0,0,False,False
2020-05-28,DEU,EU,Germany,51.165706,10.452764,179717,8411,163200,8106,0,0,True,True
2020-05-28,GHA,AF,Ghana,7.955012,-1.031819,7303,34,0,7269,0,0,False,False
2020-05-28,GIB,EU,Gibraltar,36.132235,-5.352273,157,0,0,157,0,0,False,False
2020-05-28,GRC,EU,Greece,38.275283,23.810343,2873,169,270,2434,330,0,True,True
2020-05-28,GRL,NA,Greenland,71.702379,-42.177174,12,0,0,12,0,0,False,False
2020-05-28,GRD,NA,Grenada,12.152588,-61.689557,23,0,0,23,0,0,False,False
2020-05-28,GUM,OC,Guam,13.446472,144.786613,171,5,0,166,0,0,False,False
2020-05-28,GTM,NA,Guatemala,15.776261,-90.229744,4145,68,0,4077,0,0,False,False
2020-05-28,GGY,EU,Guernsey,49.575693,-2.42318,252,13,0,239,0,0,False,False
2020-05-28,GIN,AF,Guinea,9.934887,-11.283845,3446,21,0,3425,0,0,False,False
2020-05-28,GNB,AF,Guinea Bissau,11.802527,-15.177029,1178,7,0,1171,0,0,False,False
2020-05-28,GUY,SA,Guyana,4.866324,-58.932507,139,11,0,128,0,0,False,False
2020-05-28,HTI,NA,Haiti,19.054426,-73.045971,1320,34,0,1286,0,0,False,False
2020-05-28,VAT,EU,Holy See,41.903859,12.452041,12,0,0,12,0,0,False,False
2020-05-28,HND,NA,Honduras,14.746334,-86.253097,4640,194,0,4446,0,0,False,False
2020-05-28,HUN,EU,Hungary,47.164638,19.508944,3816,509,1996,1311,404,24,True,True
2020-05-28,ISL,EU,Iceland,64.963942,-19.021169,1805,0,0,1805,0,0,False,True
2020-05-28,IND,AS,India,21.125681,82.794998,158333,4531,0,153802,0,0,False,False
2020-05-28,IDN,AS,Indonesia,-2.518722,118.015568,23851,1473,0,22378,0,0,False,False
2020-05-28,IRN,AS,Iran,32.420653,53.682375,141591,7564,0,134027,0,0,False,False
2020-05-28,IRQ,AS,Iraq,33.223737,43.685901,5135,175,0,4960,0,0,False,False
2020-05-28,IRL,EU,Ireland,53.41975,-8.240472,24803,1631,0,23172,0,0,True,True
2020-05-28,IMN,EU,Isle of Man,54.23782,-4.555111,336,24,0,312,0,0,False,False
2020-05-28,ISR,AS,Israel,31.418388,35.073541,16793,281,0,16512,0,0,False,False
2020-05-28,ITA,EU,Italy,41.873987,12.564167,231732,33142,150604,47986,7868,489,True,True
2020-05-28,JAM,NA,Jamaica,18.115265,-77.273479,569,9,0,560,0,0,False,False
2020-05-28,JPN,AS,Japan,34.886306,134.379711,16651,858,0,15793,0,0,False,False
2020-05-28,JEY,EU,Jersey,49.217445,-2.141055,308,29,0,279,0,0,False,False
2020-05-28,JOR,AS,Jordan,31.276778,37.130583,720,9,0,711,0,0,False,False
2020-05-28,KAZ,AS,Kazakhstan,48.193764,66.902264,9576,37,0,9539,0,0,False,False
2020-05-28,KEN,AF,Kenya,0.170945,37.903969,1471,55,0,1416,0,0,False,False
2020-05-28,XKX,EU,Kosovo,41.85637,21.803351,1047,30,0,1017,0,0,False,False
2020-05-28,KWT,AS,Kuwait,29.310278,47.493515,23267,175,0,23092,0,0,False,False
2020-05-28,KGZ,AS,Kyrgyzstan,41.205528,74.779888,1594,16,0,1578,0,0,False,False
2020-05-28,LAO,AS,Laos,18.205208,103.895043,19,0,0,19,0,0,False,False
2020-05-28,LVA,EU,Latvia,56.875584,24.607722,1057,23,0,1034,0,0,True,True
2020-05-28,LBN,AS,Lebanon,33.872639,35.876736,1161,26,0,1135,0,0,False,False
2020-05-28,LSO,AF,Lesotho,,,2,0,0,2,0,0,False,False
2020-05-28,LBR,AF,Liberia,6.452424,-9.428598,266,27,0,239,0,0,False,False
2020-05-28,LBY,AF,Libya,26.338522,17.268816,99,4,0,95,0,0,False,False
2020-05-28,LIE,EU,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-28,LTU,EU,Lithuania,55.174112,23.906736,1647,66,0,1581,0,0,True,True
2020-05-28,LUX,EU,Luxembourg,49.815764,6.131514,4001,110,,3891,,,True,True
2020-05-28,MDG,AF,Madagascar,-18.777193,46.854328,612,2,0,610,0,0,False,False
2020-05-28,MWI,AF,Malawi,-13.24627,34.295385,101,4,0,97,0,0,False,False
2020-05-28,MYS,AS,Malaysia,4.109319,109.455475,7619,115,0,7504,0,0,False,False
2020-05-28,MDV,AS,Maldives,3.202833,73.165249,1457,5,0,1452,0,0,False,False
2020-05-28,MLI,AF,Mali,17.579757,-3.998823,1116,70,0,1046,0,0,False,False
2020-05-28,MLT,EU,Malta,35.946151,14.384612,616,7,501,108,0,0,True,True
2020-05-28,MRT,AF,Mauritania,21.00681,-10.947098,292,16,0,276,0,0,False,False
2020-05-28,MUS,AF,Mauritius,-15.422486,60.006449,334,10,0,324,0,0,False,False
2020-05-28,MEX,NA,Mexico,23.624813,-102.578671,78023,8597,0,69426,0,0,False,False
2020-05-28,MDA,EU,Moldova,46.979527,28.377195,7537,274,0,7263,0,0,False,False
2020-05-28,MCO,EU,Monaco,43.738348,7.424451,98,5,0,93,0,0,False,False
2020-05-28,MNG,AS,Mongolia,46.860945,103.836986,161,0,0,161,0,0,False,False
2020-05-28,MNE,EU,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-28,MSR,NA,Montserrat,16.749415,-62.192741,11,1,0,10,0,0,False,False
2020-05-28,MAR,AF,Morocco,31.792306,-7.080168,7601,202,0,7399,0,0,False,False
2020-05-28,MOZ,AF,Mozambique,-18.670284,35.530157,227,1,0,226,0,0,False,False
2020-05-28,NAM,AF,Namibia,-22.965662,18.486165,22,0,0,22,0,0,False,False
2020-05-28,NPL,AS,Nepal,28.395056,84.127803,886,4,0,882,0,0,False,False
2020-05-28,NLD,EU,Netherlands,52.133057,5.29525,45950,5903,0,40047,11713,0,True,True
2020-05-28,NCL,OC,New Caledonia,-21.123889,165.846901,18,0,0,18,0,0,False,False
2020-05-28,NZL,OC,New Zealand,-40.9006,174.886,1154,22,0,1132,0,0,False,False
2020-05-28,NIC,NA,Nicaragua,12.866726,-85.214298,759,35,0,724,0,0,False,False
2020-05-28,NER,AF,Niger,17.611,8.080946,955,64,0,891,0,0,False,False
2020-05-28,NGA,AF,Nigeria,9.084575,8.674252,8733,254,0,8479,0,0,False,False
2020-05-28,MKD,EU,North Macedonia,41.611,21.751417,2040,119,0,1921,0,0,False,True
2020-05-28,MNP,OC,Northern Mariana Islands,17.331835,145.47577,22,2,0,20,0,0,False,False
2020-05-28,NOR,EU,Norway,64.583013,17.86411,8400,236,0,8164,876,218,False,True
2020-05-28,OMN,AS,Oman,21.516861,55.859291,8373,38,0,8335,0,0,False,False
2020-05-28,PAK,AS,Pakistan,30.441861,69.359766,61227,1260,0,59967,0,0,False,False
2020-05-28,PSE,AS,Palestine,31.881464,34.894978,613,5,0,608,0,0,False,False
2020-05-28,PAN,NA,Panama,8.41771,-80.112778,11728,315,0,11413,0,0,False,False
2020-05-28,PNG,OC,Papua New Guinea,-6.48825,148.403152,8,0,0,8,0,0,False,False
2020-05-28,PRY,SA,Paraguay,-23.45139,-58.453215,884,11,0,873,0,0,False,False
2020-05-28,PER,SA,Peru,-9.181352,-75.002365,135905,3983,0,131922,0,0,False,False
2020-05-28,PHL,AS,Philippines,12.881958,121.766541,15049,904,0,14145,0,0,False,False
2020-05-28,POL,EU,Poland,51.92275,19.136875,22825,1038,0,21787,0,0,True,True
2020-05-28,PRT,EU,Portugal,39.553444,-7.839319,31596,1369,18637,11590,512,65,True,True
2020-05-28,PRI,NA,Puerto Rico,18.223285,-66.592731,3397,129,0,3268,0,0,False,False
2020-05-28,QAT,AS,Qatar,25.318833,51.19693,48947,30,0,48917,0,0,False,False
2020-05-28,ROU,EU,Romania,45.947125,24.980514,18791,1235,12629,4927,0,0,True,True
2020-05-28,RUS,EU,Russian Fed.,61.523111,-74.9,379051,4142,150993,223916,0,0,False,False
2020-05-28,RWA,AF,Rwanda,-1.94708,29.876376,346,0,0,346,0,0,False,False
2020-05-28,KNA,NA,Saint Kitts and Nevis,17.257731,-62.706413,15,0,0,15,0,0,False,False
2020-05-28,LCA,NA,Saint Lucia,13.904011,-60.974176,18,0,0,18,0,0,False,False
2020-05-28,VCT,NA,Saint Vincent and the Grenadines,12.980909,-61.287392,18,0,0,18,0,0,False,False
2020-05-28,SMR,EU,San Marino,43.942973,12.460035,667,42,0,625,0,0,False,False
2020-05-28,STP,AF,Sao Tome and Principe,0.863044,6.968272,443,12,0,431,0,0,False,False
2020-05-28,SAU,AS,Saudi Arabia,23.886291,45.081139,78541,425,0,78116,0,0,False,False
2020-05-28,SEN,AF,Senegal,14.499454,-14.445562,3253,39,0,3214,0,0,False,False
2020-05-28,SRB,EU,Serbia,44.206802,20.911009,11275,240,0,11035,0,0,False,True
2020-05-28,SYC,AF,Seychelles,-7.018792,51.242138,11,0,0,11,0,0,False,False
2020-05-28,SLE,AF,Sierra Leone,8.464806,-11.795934,782,45,0,737,0,0,False,False
2020-05-28,SGP,AS,Singapore,1.364917,103.822872,32876,23,0,32853,0,0,False,False
2020-05-28,SVK,EU,Slovakia,48.665639,19.709097,1520,28,1332,160,62,0,True,True
2020-05-28,SVN,EU,Slovenia,46.145528,14.974541,1473,108,292,1073,7,2,True,True
2020-05-28,SOM,AF,Somalia,5.152149,46.199616,1731,67,0,1664,0,0,False,False
2020-05-28,ZAF,AF,South Africa,-28.48322,24.676997,25937,552,0,25385,0,0,False,False
2020-05-28,KOR,AS,South Korea,35.901696,127.735889,11344,269,0,11075,0,0,False,False
2020-05-28,SSD,AF,South Sudan,7.856272,30.040413,806,8,0,798,0,0,False,False
2020-05-28,ESP,EU,Spain,39.896027,-2.487694,237906,27119,0,210787,123804,11389,True,True
2020-05-28,LKA,AS,Sri Lanka,7.874097,80.767098,1469,10,0,1459,0,0,False,False
2020-05-28,SDN,AF,Sudan,15.45847,30.217636,4146,184,0,3962,0,0,False,False
2020-05-28,SUR,SA,Suriname,3.917845,-56.032028,12,1,0,11,0,0,False,False
2020-05-28,SWE,EU,Sweden,62.199806,17.637493,37640,4266,0,33374,0,2032,True,True
2020-05-28,CHE,EU,Switzerland,46.815514,8.224472,30839,1950,5792,23097,182,29,False,False
2020-05-28,TWN,AS,Taiwan,21.901806,121.471,441,7,0,434,0,0,False,False
2020-05-28,TJK,AS,Tajikistan,,,3100,46,0,3054,0,0,False,False
2020-05-28,THA,AS,Thailand,13.036597,101.492515,3054,57,0,2997,0,0,False,False
2020-05-28,TGO,AF,Togo,8.621697,0.829685,395,13,0,382,0,0,False,False
